,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
824,53,0,2,1070,1,3,4,1,3,1,45,3,4,5,3,1,17584,21016,3,1,16,3,4,3,21,5,2,5,3,1,3
825,30,0,2,305,1,16,3,1,3,1,58,4,2,0,3,1,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7
826,22,0,2,581,1,1,2,1,4,1,63,3,1,6,3,2,3375,17624,0,0,12,3,4,0,4,2,4,3,2,1,2
827,46,0,2,228,2,3,3,1,3,0,51,3,4,3,2,1,16606,11380,8,0,12,3,4,1,23,2,4,13,12,5,1
828,39,0,1,1218,1,1,1,1,2,1,52,3,5,3,3,0,19197,8213,1,1,14,3,3,1,21,3,3,21,8,1,6
829,52,0,2,956,1,6,2,1,4,1,78,3,2,6,1,0,5577,22087,3,1,12,3,2,2,18,3,3,10,9,6,9
830,45,1,1,306,2,26,4,1,1,0,100,3,2,7,1,1,4286,5630,2,0,14,3,4,2,5,4,3,1,1,0,0
831,53,0,2,970,1,7,3,1,3,1,59,4,4,5,3,1,14814,13514,3,0,19,3,3,0,32,3,3,5,1,1,3
832,31,1,2,202,1,8,3,1,1,0,34,2,1,6,2,2,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0
833,29,0,2,1329,1,7,3,1,3,1,82,3,2,0,4,0,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0
834,33,1,2,211,2,16,3,1,1,0,74,3,3,7,1,2,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0
835,23,0,2,650,1,9,1,1,2,1,37,3,1,2,1,1,2500,4344,1,0,14,3,4,1,5,2,4,4,3,0,2
836,28,0,2,1217,1,1,3,1,3,0,67,3,1,6,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2
837,47,0,2,1225,2,2,4,1,2,0,47,4,4,3,2,0,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2
838,35,0,2,750,1,28,3,1,2,1,46,4,2,2,3,1,3407,25348,1,0,17,3,4,2,10,3,2,10,9,6,8
839,50,0,2,1322,1,28,3,1,4,0,43,3,4,5,1,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2
840,57,0,2,334,1,24,2,1,3,1,83,4,3,0,4,0,9439,23402,3,1,16,3,2,1,12,2,1,5,3,1,4
841,29,1,2,318,1,8,4,1,2,1,77,1,1,2,1,1,2119,4759,1,1,11,3,4,0,7,4,2,7,7,0,7
842,37,0,2,1115,1,1,4,1,1,1,51,2,2,4,3,0,5993,2689,1,0,18,3,3,1,7,2,4,7,5,0,7
843,26,0,2,474,1,3,3,1,1,0,89,3,1,6,4,1,2061,11133,1,0,21,4,1,0,1,5,3,1,0,0,0
844,56,0,2,1443,2,11,5,1,4,0,89,2,2,7,1,1,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0
845,31,0,2,1154,2,2,2,1,1,1,54,3,1,8,3,1,3067,6393,0,0,19,3,3,1,3,1,3,2,2,1,2
846,39,0,1,443,1,8,1,1,3,0,48,3,1,2,3,1,3755,17872,1,0,11,3,1,1,8,3,3,8,3,0,7
847,37,0,2,977,1,1,3,1,4,0,56,2,2,4,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11
848,27,0,1,1131,1,15,3,1,4,0,77,2,1,6,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3
849,34,0,1,426,1,10,4,1,3,1,42,4,2,4,4,0,4724,17000,1,0,13,3,1,1,9,3,3,9,7,7,2
850,26,0,2,572,2,10,3,1,3,1,46,3,2,7,4,2,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2
851,30,0,2,413,2,7,1,1,4,1,57,3,1,8,2,2,2983,18398,0,0,14,3,1,0,4,3,3,3,2,1,2
852,27,0,0,1277,1,8,5,1,1,1,87,1,1,2,3,1,4621,5869,1,0,19,3,4,3,3,4,3,3,2,1,2
853,36,0,2,917,1,6,4,1,3,1,60,1,1,2,3,0,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7
854,34,1,0,967,1,16,4,1,4,1,85,1,1,6,1,1,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0
855,28,0,2,1451,1,2,1,1,1,1,67,2,1,6,2,1,3201,19911,0,0,17,3,1,0,6,2,1,5,3,0,4
856,49,1,1,1475,1,28,2,1,1,1,97,2,2,2,1,2,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3
857,24,0,0,1092,1,9,3,1,3,1,60,2,1,2,2,0,2694,26551,1,0,11,3,3,3,1,4,3,1,0,0,0
858,30,0,2,1138,1,6,3,1,1,0,48,2,2,2,4,1,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7
859,42,0,2,810,1,23,5,1,1,0,44,3,4,5,4,2,15992,15901,2,0,14,3,2,0,16,2,3,1,0,0,0
860,26,0,2,157,1,1,3,1,3,1,95,3,1,2,1,2,2867,20006,0,0,13,3,4,0,8,6,2,7,7,7,6
861,41,0,2,1283,1,5,5,1,2,1,90,4,1,6,3,1,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3
862,26,1,2,471,1,24,3,1,3,1,66,1,1,2,4,2,2340,23213,1,1,18,3,2,0,1,3,1,1,0,0,0
863,38,0,1,1394,1,8,3,1,4,0,58,2,2,6,2,0,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7
864,50,0,0,881,1,2,4,1,1,1,98,3,4,3,1,0,17924,4544,1,0,11,3,4,1,31,3,3,31,6,14,7
865,26,1,2,1146,2,8,3,1,4,1,38,2,2,7,1,2,5326,3064,6,0,17,3,3,0,6,2,2,4,3,1,2
866,35,0,2,672,1,25,3,1,4,1,78,2,3,4,2,1,10903,9129,3,0,16,3,1,0,16,2,3,13,10,4,8
867,58,1,2,286,1,2,4,1,4,1,31,3,5,5,2,2,19246,25761,7,1,12,3,4,0,40,2,3,31,15,13,8
868,54,0,1,966,1,1,4,1,4,0,53,3,3,4,3,0,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4
869,24,0,1,535,2,24,3,1,4,1,38,3,1,8,4,1,2400,5530,0,0,13,3,3,2,3,3,3,2,2,2,1
870,28,1,1,1009,1,1,3,1,1,1,45,2,1,2,2,0,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0
871,42,0,2,635,2,1,1,1,2,1,99,3,2,7,3,1,4907,24532,1,0,25,4,3,0,20,3,3,20,16,11,6
872,29,1,2,806,1,7,3,1,2,0,39,3,1,2,3,0,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7
873,30,1,1,109,1,5,3,1,2,0,60,3,1,2,2,2,2422,25725,0,0,17,3,1,0,4,3,3,3,2,1,2
874,33,0,1,827,1,1,4,1,3,0,84,4,2,0,2,1,5488,20161,1,1,13,3,1,1,6,2,3,6,5,1,2
875,37,0,2,367,1,25,2,1,3,0,52,2,2,0,4,0,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3
876,41,0,0,256,2,10,2,1,3,1,40,1,2,7,2,2,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9
877,31,0,1,715,2,2,4,1,4,1,54,3,2,7,1,2,5332,21602,7,0,13,3,4,0,10,3,3,5,2,0,3
878,45,0,2,1448,1,29,3,1,2,1,55,3,3,4,4,1,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2
879,20,0,2,1141,2,2,3,1,3,0,31,3,1,8,3,2,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2
880,33,0,2,922,1,1,5,1,1,0,95,4,4,5,3,0,16184,22578,4,0,19,3,3,1,10,2,3,6,1,0,5
881,42,0,1,570,1,8,3,1,2,1,66,3,5,3,4,0,18430,16225,1,0,13,3,2,1,24,4,2,24,7,14,9
882,41,0,1,857,1,10,3,1,4,1,91,2,4,3,1,0,17181,12888,4,0,13,3,2,1,21,2,2,7,6,7,7
883,22,0,2,1256,1,19,1,1,3,1,80,3,1,6,4,1,2323,11992,1,0,24,4,1,2,2,6,3,2,2,2,2
884,53,1,2,607,1,2,5,1,3,0,78,2,3,4,4,1,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9
885,44,0,2,1448,2,28,3,1,4,0,53,4,4,7,4,1,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11
886,34,0,2,1351,1,1,4,1,2,1,45,3,2,6,4,1,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1
887,29,0,2,942,1,15,1,1,2,0,69,1,1,6,4,1,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3
888,31,1,1,1060,2,1,3,1,4,0,54,3,1,8,2,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2
889,41,0,0,552,0,4,3,1,3,1,60,1,2,1,2,1,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2
890,37,0,2,342,2,16,4,1,4,1,66,2,2,7,3,0,6334,24558,4,0,19,3,4,2,9,2,3,1,0,0,0
891,34,0,1,702,1,16,4,1,3,0,100,2,1,6,4,2,2553,8306,1,0,16,3,3,0,6,3,3,5,2,1,3
892,27,0,0,1450,1,3,3,1,3,1,79,2,1,6,3,0,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1
893,50,0,1,1115,1,1,3,1,1,0,73,3,5,5,2,1,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7
894,40,0,0,218,1,8,1,1,4,1,55,2,3,5,2,0,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8
895,44,0,2,625,1,4,3,1,4,1,50,3,2,0,2,2,5933,5197,9,0,12,3,4,0,10,2,2,5,2,2,3
896,45,0,2,1005,1,28,2,1,4,0,48,2,4,5,2,2,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6
897,47,0,2,1482,1,5,5,1,4,1,42,3,5,5,3,1,18300,16375,4,0,11,3,2,1,21,2,3,3,2,1,1
898,30,1,1,448,2,12,4,1,2,1,74,2,1,8,1,1,2033,14470,1,0,18,3,3,1,1,2,4,1,0,0,0
899,22,0,2,604,1,6,1,1,1,1,69,3,1,6,3,1,2773,12145,0,0,20,4,4,0,3,3,3,2,2,2,2
900,39,0,0,1251,2,21,4,1,1,0,32,1,2,7,3,1,5736,3987,6,0,19,3,3,1,10,1,3,3,2,1,2
901,46,0,1,638,1,1,3,1,3,1,40,2,3,0,1,1,10673,3142,2,1,13,3,3,1,21,5,2,10,9,9,5
902,28,0,2,950,1,3,3,1,4,0,93,3,3,4,2,0,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7
903,46,0,2,1125,2,10,3,1,3,0,94,2,3,7,4,1,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2
904,38,0,1,888,0,10,4,1,3,1,71,3,2,1,3,1,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2
905,27,0,1,994,2,8,3,1,4,1,37,3,3,7,3,2,8726,2975,1,0,15,3,4,0,9,0,3,9,8,1,7
906,22,1,1,1256,1,3,4,1,3,1,48,2,1,6,4,1,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0
907,46,0,0,849,2,26,2,1,2,1,98,2,2,7,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2
908,40,0,2,329,1,1,4,1,2,1,88,3,1,2,2,1,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3
909,33,0,0,722,2,17,3,1,4,1,38,3,4,3,3,2,17444,20489,1,0,11,3,4,0,10,2,3,10,8,6,0
910,44,0,2,1037,1,1,3,1,2,1,42,3,1,6,4,2,2436,13422,6,1,12,3,3,0,6,2,3,4,3,1,2
911,55,0,2,189,0,26,4,1,3,1,71,4,5,3,2,1,19636,25811,4,1,18,3,1,1,35,0,3,10,9,1,4
912,38,0,1,1186,1,3,4,1,3,1,44,3,1,6,3,1,2821,2997,3,0,16,3,1,1,8,2,3,2,2,2,2
913,25,0,2,1356,2,10,4,1,3,1,57,3,2,7,4,2,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1
914,53,0,2,346,1,6,3,1,4,1,86,3,2,2,4,2,2450,10919,2,0,17,3,4,0,19,4,3,2,2,2,2
915,33,0,1,1303,1,7,2,1,4,1,36,3,2,0,3,0,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8
916,36,1,2,318,1,9,3,1,4,1,79,2,1,6,3,1,3388,21777,0,1,17,3,1,1,2,0,2,1,0,0,0
917,33,1,1,1076,1,3,3,1,1,1,70,3,1,6,1,2,3348,3164,1,1,11,3,1,0,10,3,3,10,8,9,7
918,33,0,1,1296,1,6,3,1,3,1,30,3,2,0,4,0,7725,5335,3,0,23,4,3,1,15,2,1,13,11,4,7
919,37,0,2,1192,1,5,2,1,4,1,61,3,2,4,4,0,6347,23177,7,0,16,3,3,2,8,2,2,6,2,0,4
920,33,0,2,147,1,4,4,1,3,0,47,2,1,6,2,1,2622,13248,6,0,21,4,4,0,7,3,3,3,2,1,1
921,30,0,2,1427,1,2,1,1,2,1,35,2,1,2,4,2,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2
922,57,0,2,405,1,1,2,1,2,1,93,4,2,6,3,1,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8
923,50,0,1,1234,1,20,5,1,2,1,41,3,4,0,3,1,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13
924,34,0,0,697,1,3,4,1,3,1,40,2,1,6,4,1,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0
925,35,0,2,1017,1,6,4,1,2,1,82,1,2,6,4,2,6646,19368,1,0,13,3,2,0,17,3,3,17,11,11,8
926,45,0,0,589,2,2,4,1,3,0,67,3,2,7,3,1,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7
927,33,0,2,134,1,2,3,1,3,1,90,3,1,6,4,2,2500,10515,0,0,14,3,1,0,4,2,4,3,1,0,2
928,48,0,0,1262,1,1,4,1,1,1,35,4,4,3,4,2,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1
929,38,0,2,702,2,1,4,1,1,0,59,2,2,7,4,2,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7
930,21,1,2,337,2,7,1,1,2,1,31,3,1,8,2,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0
931,48,0,1,117,1,22,3,1,4,0,58,3,4,3,4,0,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7
932,49,0,2,470,1,20,4,1,3,0,96,3,2,4,1,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11
933,51,0,2,313,1,3,3,1,4,0,98,3,4,0,2,2,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0
934,51,1,1,1150,1,8,4,1,1,1,53,1,3,4,4,2,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3
935,28,0,2,1172,2,3,3,1,2,0,78,3,1,8,2,1,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0
936,54,0,2,685,1,3,3,1,4,1,85,3,4,5,4,1,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9
937,42,0,0,926,1,21,2,1,3,0,36,3,2,4,3,0,5265,16439,2,0,16,3,2,1,11,5,3,5,3,0,2
938,49,0,1,636,1,10,4,1,3,0,35,3,5,5,1,2,18665,25594,9,1,11,3,4,0,22,4,3,3,2,1,2
939,50,1,2,869,2,3,2,1,1,1,86,2,1,8,3,1,2683,3810,1,1,14,3,3,0,3,2,3,3,2,0,2
940,37,0,2,124,1,3,3,1,4,0,35,3,2,0,2,2,4107,13848,3,0,15,3,1,0,8,3,2,4,3,0,1
941,59,0,2,818,0,6,2,1,2,1,52,3,1,1,3,1,2267,25657,8,0,17,3,4,0,7,2,2,2,2,2,2
942,29,1,2,341,2,1,3,1,2,0,48,2,1,8,3,0,2800,23522,6,1,19,3,3,3,5,3,3,3,2,0,2
943,39,1,2,895,2,5,3,1,4,1,56,3,2,8,4,1,2086,3335,3,0,14,3,3,1,19,6,4,1,0,0,0
944,38,1,2,903,1,2,3,1,3,1,81,3,2,4,2,1,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4
945,35,0,2,287,1,1,4,1,3,0,62,1,1,6,4,1,2977,8952,1,0,12,3,4,1,4,5,3,4,3,1,1
946,28,1,1,289,1,2,2,1,3,1,38,2,1,2,1,2,2561,5355,7,0,11,3,3,0,8,2,2,0,0,0,0
947,30,0,2,1329,2,29,4,1,3,1,61,3,2,7,1,0,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3
948,38,0,2,343,1,15,2,1,3,1,92,2,3,5,4,0,11510,15682,0,1,14,3,2,1,12,3,3,11,10,2,9
949,31,1,1,561,1,3,3,1,4,0,33,3,1,6,3,2,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7
950,38,0,2,1084,1,29,3,1,4,1,54,3,2,4,4,1,6261,4185,3,0,18,3,1,1,9,3,1,7,7,1,7
951,46,0,2,1009,1,2,3,1,1,1,51,3,4,5,3,1,17861,2288,6,0,13,3,3,0,26,2,1,3,2,0,1
952,41,0,2,930,2,3,3,1,3,1,57,2,2,7,2,0,8938,12227,2,0,11,3,3,1,14,5,3,5,4,0,4
953,20,0,2,654,2,21,3,1,3,1,43,4,1,8,4,2,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2
954,30,0,2,153,1,8,2,1,2,0,73,4,3,5,1,1,11416,17802,0,1,12,3,3,3,9,4,2,8,7,1,7
955,59,0,2,1429,1,18,4,1,4,1,67,3,3,4,4,2,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4
956,35,0,2,1232,2,16,3,1,3,1,96,3,3,7,2,1,8020,5100,0,0,15,3,3,2,12,3,2,11,9,6,9
957,32,0,2,548,1,1,3,1,2,1,66,3,2,6,2,1,6220,7346,1,0,17,3,2,2,10,3,3,10,4,0,9
958,38,0,2,770,2,10,4,1,3,1,73,2,3,7,3,0,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7
959,42,1,1,933,1,19,3,1,3,1,57,4,1,6,3,0,2759,20366,6,1,12,3,4,0,7,2,3,2,2,2,2
960,39,0,2,524,1,18,2,1,1,1,32,3,2,4,3,2,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7
961,44,0,2,170,1,1,4,1,2,1,78,4,2,0,1,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2
962,48,0,2,1224,1,10,3,1,4,1,91,2,5,5,2,1,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9
963,30,1,2,945,2,9,3,1,2,1,89,3,1,8,4,2,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0
964,49,0,2,174,2,8,4,1,4,1,56,2,4,7,2,1,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3
965,21,1,2,1427,1,18,1,1,4,0,65,3,1,6,4,2,2693,8870,1,0,19,3,1,0,1,3,2,1,0,0,0
966,32,0,2,371,2,19,3,1,4,1,80,1,3,7,3,1,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2
967,29,0,2,726,1,29,1,1,4,1,93,1,2,0,3,0,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6
968,30,0,1,1012,1,5,4,1,2,1,75,2,1,6,4,0,3761,2373,9,0,12,3,2,1,10,3,2,5,4,0,3
969,35,1,2,737,2,10,3,1,4,1,55,2,3,7,1,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0
970,27,0,1,1242,2,20,3,1,4,0,90,3,2,7,3,2,9981,12916,1,0,14,3,4,0,7,2,3,7,7,0,7
971,31,0,2,1398,0,8,2,1,4,0,96,4,1,1,2,2,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2
972,55,0,2,836,1,2,4,1,2,1,98,2,1,6,4,1,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4
973,33,0,2,217,2,10,4,1,2,1,43,3,2,7,3,2,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9
974,18,0,0,287,1,5,2,1,2,1,73,3,1,6,4,2,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0
975,53,0,2,1376,2,2,2,1,3,1,45,3,4,3,3,0,14852,13938,6,0,13,3,3,1,22,3,4,17,13,15,2
976,37,0,0,1413,1,5,2,1,3,1,84,4,1,2,3,2,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3
977,54,0,2,157,1,10,3,1,3,0,77,3,2,4,1,2,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4
978,33,1,2,813,1,14,3,1,3,1,58,3,1,2,4,1,2436,22149,5,1,13,3,3,1,8,2,1,5,4,0,4
979,29,1,1,337,1,14,1,1,3,0,84,3,3,0,4,2,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7
980,40,0,2,1202,1,2,1,1,2,0,89,4,2,0,3,0,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8
981,45,0,2,1339,1,7,3,1,2,1,59,3,3,6,1,0,9724,18787,2,0,17,3,3,1,25,2,3,1,0,0,0
982,34,1,2,699,1,6,1,1,2,1,83,3,1,6,1,2,2960,17102,2,0,11,3,3,0,8,2,3,4,2,1,3
983,30,1,1,334,2,26,4,1,3,0,52,2,2,7,1,2,6696,22967,5,0,15,3,3,0,9,5,2,6,3,0,1
984,43,0,1,1082,1,27,3,1,3,0,83,3,3,4,1,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1
985,48,0,2,277,1,6,3,1,1,1,97,2,2,0,3,2,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2
986,18,1,1,544,2,3,2,1,2,0,70,3,1,8,4,2,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0
987,34,1,1,658,1,7,3,1,1,1,66,1,2,2,3,2,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6
988,41,0,2,465,1,14,3,1,1,1,56,3,1,6,3,0,2451,4609,4,0,12,3,1,1,13,2,3,9,8,1,8
989,42,0,0,335,1,23,2,1,4,1,37,2,2,6,3,2,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7
990,36,0,1,635,1,18,1,1,2,0,73,3,1,2,4,2,2153,7703,1,0,13,3,1,0,8,2,3,8,1,1,7
991,21,0,2,996,1,3,2,1,4,1,100,2,1,6,3,2,3230,10531,1,0,17,3,1,0,3,4,4,3,2,1,0
992,27,0,2,1240,1,2,4,1,4,0,33,3,1,2,1,0,2341,19715,1,0,13,3,4,1,1,6,3,1,0,0,0
993,33,1,2,118,2,16,3,1,1,0,69,3,2,7,1,2,5324,26507,5,0,15,3,3,0,6,3,3,3,2,0,2
994,32,1,2,414,2,2,4,1,3,1,82,2,2,7,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2
995,24,1,2,693,2,3,2,1,1,0,65,3,2,7,3,2,4577,24785,9,0,14,3,1,0,4,3,3,2,2,2,0
996,38,0,2,688,1,23,4,1,4,1,82,3,2,0,4,0,5745,18899,9,0,14,3,2,1,10,2,3,2,2,1,2
997,32,1,0,1474,2,11,4,1,4,1,60,4,2,7,3,1,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2
998,33,0,0,750,2,22,2,1,3,1,95,3,2,7,2,1,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7
999,36,0,1,884,1,23,2,1,3,1,41,4,2,2,4,1,2571,12290,4,0,17,3,3,1,17,3,3,5,2,0,3
1000,34,0,2,181,1,2,4,1,4,1,97,4,1,6,4,1,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2
1001,44,1,2,621,1,15,3,1,1,0,73,3,3,0,4,1,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5
1002,33,0,2,1198,1,1,4,1,3,1,100,2,1,6,1,2,2799,3339,3,1,11,3,2,0,6,1,3,3,2,0,2
1003,30,0,2,241,1,7,3,1,2,1,48,2,1,6,2,1,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1
1004,30,0,2,1465,1,1,3,1,4,1,63,3,1,6,2,1,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7
1005,56,0,2,206,0,8,4,1,4,1,99,3,5,3,2,2,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7
1006,53,0,2,1282,1,5,3,1,3,0,58,3,5,3,3,0,19094,10735,4,0,11,3,4,1,26,3,2,14,13,4,8
1007,35,0,2,1349,1,7,2,1,3,1,63,2,1,2,4,1,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1
1008,19,0,2,1181,1,3,1,1,2,0,79,3,1,2,2,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0
1009,42,0,2,603,1,7,4,1,2,0,78,4,2,6,2,1,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0
1010,49,0,2,301,1,22,4,1,1,0,72,3,4,5,2,1,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2
1011,45,0,0,805,1,4,2,1,3,1,57,3,2,2,2,1,4447,23163,1,0,12,3,2,0,9,5,2,9,7,0,8
1012,26,0,2,1384,1,3,4,1,1,1,82,4,1,2,4,1,4420,13421,1,0,22,4,2,1,8,2,3,8,7,0,7
1013,27,0,2,1103,1,14,3,1,1,1,42,3,1,6,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8
1014,28,1,2,890,1,2,4,1,3,1,46,3,1,6,3,2,4382,16374,6,0,17,3,4,0,5,3,2,2,2,2,1
1015,47,0,2,465,1,1,3,1,1,1,74,3,1,6,4,1,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2
1016,30,0,2,1240,0,9,3,1,3,1,48,3,2,1,4,1,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7
1017,52,1,2,266,2,2,1,1,1,0,57,1,5,3,4,1,19845,25846,1,0,15,3,4,1,33,3,3,32,14,6,9
1018,39,0,2,1253,1,10,1,1,3,1,65,3,3,5,3,2,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2
1019,26,0,2,652,1,7,3,1,3,1,100,4,1,2,1,2,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7
1020,28,1,2,1157,1,2,4,1,1,1,84,1,1,6,4,1,3464,24737,5,1,13,3,4,0,5,4,2,3,2,2,2
1021,31,0,2,140,1,12,1,1,3,0,95,3,1,6,4,1,3929,6984,8,1,23,4,3,1,7,0,3,4,2,0,2
1022,38,0,2,1153,1,6,2,1,4,0,40,2,1,2,3,1,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4
1023,31,0,2,828,2,2,1,1,2,1,77,3,2,7,4,2,6582,8346,4,1,13,3,3,0,10,2,4,6,5,0,5
1024,49,1,2,1184,2,11,3,1,3,0,43,3,3,7,4,1,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7
1025,53,0,2,447,1,2,3,1,4,1,39,4,4,5,2,2,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8
1026,18,1,2,230,1,3,3,1,3,1,54,3,1,2,3,2,1420,25233,1,0,13,3,3,0,0,2,3,0,0,0,0
1027,43,0,0,343,1,9,3,1,1,1,52,3,1,6,3,2,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2
1028,29,0,1,461,1,1,3,1,4,1,70,4,2,0,3,2,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2
1029,32,0,2,1093,2,6,4,1,2,1,87,3,2,7,3,2,5010,24301,1,0,16,3,1,0,12,0,3,11,8,5,7
